author.name,date,text,geo.coordinates.coordinates,geo.name,hate_pred,borough,latitude,longitude
Marlene,2022-10-18 17:36:35+00:00, oh for goodness sake  the woman is a big toss pot ,,Camberwell,sexism,Camberwell,51.4745706,-0.0925416
Corbin 🐅,2022-10-18 16:35:04+00:00,lib dems common l  ,,Hounslow,disability,Hounslow,51.4686132,-0.3613471
Olawale Ajala,2022-10-18 16:04:28+00:00,bet you didn t know that the royal navy derogatory term for a chinese laundryman back in hong kong was  chogie   may aswell call them niggers  it is a poorly thought through slight  outright racism which inadvertently backfires as an insult to chinese folk  you ve outdone y self ,,Poplar,racism,Poplar,51.5110713,-0.0144629
Paula Griffin 🏳️‍⚧️ 💙💖🤍💖💙,2022-10-18 15:32:07+00:00,sunday s incident reminded me of a moment in the charing cross female toilets when as i exited the cubicle   other users spotted me saying  that s okay this is the ladies   it s almost as if males  amp  females perceive me differently because my height sends out signals ,,Lambeth,sexism,Lambeth,51.4952111,-0.1163354
Jordy,2022-10-18 14:20:48+00:00,nobody smokes more than a woman with a kid,,Paddington,sexism,Paddington,51.5154795,-0.175365
Gatessssssš,2022-10-18 13:28:28+00:00, nba midboy is basically a manwhore  ,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
Floyd Codlin,2022-10-18 12:20:36+00:00,  all based on hyper exploitation of the w c  china has adopted the worst of western capitalism and kept the worst of stalinism,,Lewisham,racism,Lewisham,51.4624292,-0.0101787
⚜𝕲𝖔𝖔𝖓𝖊𝖗𝕷𝖔𝖛𝖊𝖗69⚜,2022-10-18 11:07:06+00:00, imagine grabbing a woman s hair and it come off       ,,Croydon,sexism,Croydon,51.3713049,-0.101957
Mike Manfield ⭕️,2022-10-18 10:59:12+00:00,  just another corrupt banking cartel,,Hillingdon,racism,Hillingdon,51.542519299999995,-0.44833493117949663
Sons of Aveley,2022-10-18 09:38:56+00:00,protest twats  ,,Hammersmith,sexism,Hammersmith,51.4920377,-0.2236401
Zarra Okumephuna,2022-10-18 07:54:21+00:00,china has recruited as many as    retired british military pilots to train pilots in the people s liberation army  according to britain s defense ministry  and tomorrow you will blame china for human rights violations ,,Camberwell,racism,Camberwell,51.4745706,-0.0925416
sterling,2022-10-17 23:04:53+00:00,how do you feel about men that smoke   ,,Poplar,sexism,Poplar,51.5110713,-0.0144629
Naresh Chauhan,2022-10-17 22:23:11+00:00, lying idiot ,,Bromley,disability,Bromley,51.4028046,0.0148142
⭐⭐Baron von Nilesy🌍,2022-10-17 21:53:58+00:00,barton fink   ,,Camberwell,sexual_orientation,Camberwell,51.4745706,-0.0925416
✮ tyra ✮,2022-10-17 19:29:02+00:00, women are so much more comfortable in their own house,,Hackney,sexism,Hackney,51.5432402,-0.0493621
Iyassu ✒️🖋,2022-10-17 19:02:37+00:00, women shouldn t do all domestic work   she is a wife and lover not a domestic servant or she is not ur mother       ,,Paddington,sexism,Paddington,51.5154795,-0.175365
TEDxLondon,2022-10-17 18:24:33+00:00,land  water  day to day decision making across sits with men  men really drive the business model which has got us to the place we are now   n nwomen make decisions when it comes to the house  men make decisions when it comes to public and external life ,,London,sexism,London,51.5073359,-0.12765
Radio! King of R&B,2022-10-17 15:53:56+00:00,    women have the sweetest pussies,,Barnet,sexism,Barnet,51.65309,-0.2002261
Corrupted russians,2022-10-17 15:29:17+00:00,      imperialism should leave planet earth forever  we shouldn t be afraid of nuke threats and we as humanity should stand up against imperialism   n nthere is no development  no growth where imperialism lies  majority of people are degradating in this ,,Barnet,racism,Barnet,51.65309,-0.2002261
Rose Sinclair,2022-10-17 15:25:51+00:00, nice question   too subtle for men to understand   ,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
Zac / EmperorKira / Mentaljedi 🐔🪐🎰,2022-10-17 14:09:20+00:00, people don t understand  like yes women have a higher floor on twitch youtube  but to get to the top still requires hard work  talent and luck ,,Islington,sexism,Islington,51.5384287,-0.0999051
Cal,2022-10-17 13:44:18+00:00,fucking silly bald cunt  s,,Romford,sexism,Romford,51.5760462,0.1822646
D͜͡ⱤØ₩ⱫY͜͡💨#ItsNotDat™😈💷🇬🇧🇯🇲🌊🎶🎨🤹🏾‍♂️💯,2022-10-17 10:11:33+00:00,say dem ah badman but dem ah nerd          ,,Hackney,disability,Hackney,51.5432402,-0.0493621
Teri Carson ☠️ 🇮🇪 💀 🇨🇮 ☠️,2022-10-17 09:27:33+00:00, every gal s dream   ,,Islington,sexism,Islington,51.5384287,-0.0999051
Julia,2022-10-17 09:06:07+00:00,   both are twats,,Poplar,sexism,Poplar,51.5110713,-0.0144629
Twisted,2022-10-17 00:59:04+00:00,bomb ass bussy     ,,Hackney,sexism,Hackney,51.5432402,-0.0493621
Odogwu,2022-10-17 00:29:42+00:00,guyyyyyy  men just sabi cruise  ,,Croydon,sexism,Croydon,51.3713049,-0.101957
Odogwu,2022-10-16 22:44:34+00:00,women are evil  ,,Croydon,sexism,Croydon,51.3713049,-0.101957
Robert Stephenson-Padron OBE | bob.pcc.eth 🇺🇦,2022-10-16 22:24:56+00:00,the prc gov is not trustworthy  even with basic things  i met with a group of chinese health professionals once and told them i wanted no one from the chinese gov  the translator however was from the embassy  i know because i met her when she arrived in the uk years earlier ,,London,racism,London,51.5073359,-0.12765
C,2022-10-16 21:14:54+00:00, go fuuuccckkk yourself   fake islamist c nts    nwho are you working for  whos funding you     #pakistan or #taliban  n n#pakistanterroriststate  n n#islamicterrorism #terrorism #islamists #islamist #terrorist #talibantheterrorists #islamalabia,,London,religion,London,51.5073359,-0.12765
Odogwu,2022-10-16 20:35:33+00:00,women are evil  ,,Croydon,sexism,Croydon,51.3713049,-0.101957
Liz Mahony,2022-10-16 20:08:27+00:00, i thought covid came from china,,Barnet,racism,Barnet,51.65309,-0.2002261
Odogwu,2022-10-16 19:19:48+00:00,women are ungrateful,,Croydon,sexism,Croydon,51.3713049,-0.101957
George Thomas🇺🇸🇺🇸🇺🇸🇺🇸,2022-10-16 18:36:39+00:00,  maybe if the chinese government wasn t creating a new bio weapon we wouldn t be here  your mask and vaccines will stop nothing  a vaccine that doesn t stop you from getting or spreading is not worth much,,Poplar,racism,Poplar,51.5110713,-0.0144629
Odogwu,2022-10-16 16:27:23+00:00,ufuoma no sabi handle banter space   lmao  women are poor in this banter business ,,Croydon,sexism,Croydon,51.3713049,-0.101957
Odogwu,2022-10-16 16:25:06+00:00,women no sabi banter at all,,Croydon,sexism,Croydon,51.3713049,-0.101957
Odogwu,2022-10-16 16:24:53+00:00,e reach women time  una dey talk emotional intelligence,,Croydon,sexism,Croydon,51.3713049,-0.101957
Marlene,2022-10-16 15:31:33+00:00, the latest fashion for twats,,Camberwell,sexism,Camberwell,51.4745706,-0.0925416
Odogwu,2022-10-16 15:08:53+00:00,women can t even host a successful space,,Croydon,sexism,Croydon,51.3713049,-0.101957
Julia,2022-10-16 12:33:44+00:00,   men should grow up,,Poplar,sexism,Poplar,51.5110713,-0.0144629
vilicone Salley,2022-10-16 10:58:07+00:00,imagine throwing soup at a gallery though n nposh twat shit,,Hounslow,sexism,Hounslow,51.4686132,-0.3613471
Sradhanand Sital,2022-10-16 10:47:00+00:00,           shame on an rulers of pakistan  who occupies balochistan  also congratulating to the un and eu who s having an fake human rights focus  it s all about the west and only western interest  same on uk who created this artificial country of terror,,London,racism,London,51.5073359,-0.12765
Hussein Kanji,2022-10-16 10:38:12+00:00,the primates in the jungle that is the rest of the world could seriously ruin the garden of eden that is europe  can t build a wall high enough so man up and shear up   ,,Camden Town,racism,Camden Town,51.5423045,-0.1395604
Odogwu,2022-10-16 09:38:37+00:00, i don t trust women ,,Croydon,sexism,Croydon,51.3713049,-0.101957
Dalia Stasevska 🇫🇮 🇺🇦,2022-10-16 08:49:23+00:00,this is direct continuation of what stalin did  this is so alarming  amp  needs to be stopped  n n   arm    w what it needs so it has superiority on its own land n   name    as terrorist state officially n   isolate    more  hunt down all western collaborators n n   ,,Camden Town,racism,Camden Town,51.5423045,-0.1395604
timothy neil amor,2022-10-16 08:42:03+00:00, the islamic republic murders consenting adults for having sex  treats jews  christians and zorastarians as third class subjects  robs and kills baha i for heresy   amp  denies women equality and kills them for violating dress codes  what s there to be grateful for ,,Camberwell,religion,Camberwell,51.4745706,-0.0925416
timothy neil amor,2022-10-16 08:31:43+00:00,  fuck off you bigoted fuck ,,Camberwell,religion,Camberwell,51.4745706,-0.0925416
Ally Maloney,2022-10-16 07:54:08+00:00,i ll go one better   n nget yourself a girl who spends all her time at football and then you have to moan at her for doing so     ,,Bromley,sexism,Bromley,51.4028046,0.0148142
Le Bête de Londres.,2022-10-16 06:01:18+00:00,   china is the world s factory  so it makes sense the emissions are larger there  it s another way for the west to crap all over developing countries i guess ,,Lambeth,racism,Lambeth,51.4952111,-0.1163354
Fari,2022-10-15 22:54:29+00:00,no longer with my girl  eating dinner with a lady idk  this woman randomly goes  you seem low  your energy is low   babe don t pmo  ,,Paddington,sexism,Paddington,51.5154795,-0.175365
Simon Prynn QPR,2022-10-15 22:23:29+00:00, omg some fight that big up the ladies better than the men,,Hounslow,sexism,Hounslow,51.4686132,-0.3613471
A.J. Stranger #UTAG,2022-10-15 22:06:54+00:00, i just can t get into women s boxing  it just doesn t feel right ,,Bromley,sexism,Bromley,51.4028046,0.0148142
Farah Deeba Gillani,2022-10-15 21:27:32+00:00,  i would like to imagine that i am a most generous host  however  ni m a girl who hasn t even used a thavaar      properly or otherwise      ,,Barnet,sexism,Barnet,51.65309,-0.2002261
carole nightingale,2022-10-15 20:07:07+00:00,the senseless annual killing of dolphins in taiji must end now    stop the dolphin massacre for good  #taijiterror #japanesekillingcove  ,,Bromley,racism,Bromley,51.4028046,0.0148142
Andrew,2022-10-15 19:51:35+00:00,   bmw are moving production to china because they re greedy capitalists cunts ,,Hackney,racism,Hackney,51.5432402,-0.0493621
Dave Lane,2022-10-15 18:54:12+00:00, ah i geddit   nno intelligent adult watches skynews  ,,Bromley,disability,Bromley,51.4028046,0.0148142
⭐⭐Baron von Nilesy🌍,2022-10-15 18:33:49+00:00, imagine that head being forced out of her mother s snatch at birth  poor cunt ,,Camberwell,sexism,Camberwell,51.4745706,-0.0925416
carole nightingale,2022-10-15 17:34:37+00:00,the senseless annual killing of dolphins in taiji must end now    stop the dolphin massacre for good  #taijiterror #japanesekillingcove  ,,Bromley,racism,Bromley,51.4028046,0.0148142
Odogwu,2022-10-15 17:08:03+00:00,don t let a woman lead the way,,Camberwell,sexism,Camberwell,51.4745706,-0.0925416
iPhone 13 Pro Max,2022-10-15 17:06:47+00:00, ur all selfish twats,,Richmond,sexism,Richmond,51.4613531,-0.3032767
Odogwu,2022-10-15 15:37:24+00:00,women are dangerous,,Camberwell,sexism,Camberwell,51.4745706,-0.0925416
Maria Montgomery,2022-10-15 14:55:00+00:00, just go so can attempt to fix the mess  anyone who tosses her ideology soul mate under bus isn t worth having  female johnson   ,,Paddington,sexism,Paddington,51.5154795,-0.175365
DTrvsnJr🇪🇺 #FBPE,2022-10-15 14:07:36+00:00,    woman go hand in hand with your clueless pm and jump with her total downfall ,,London,sexism,London,51.5073359,-0.12765
Jon B,2022-10-15 13:40:29+00:00, we need to stop men  ,,Lambeth,sexism,Lambeth,51.4952111,-0.1163354
"jane Gray, 💜WOMAN adult human female🇺🇦",2022-10-15 09:32:31+00:00,twat  ,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
"jane Gray, 💜WOMAN adult human female🇺🇦",2022-10-15 07:02:19+00:00,my feminism does not include men  ,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
"jane Gray, 💜WOMAN adult human female🇺🇦",2022-10-15 05:53:46+00:00,twat  ,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
Jack Faulkner,2022-10-14 20:47:13+00:00,  boring facile  amp  silly ,,Hackney,disability,Hackney,51.5432402,-0.0493621
TJ,2022-10-14 20:06:41+00:00,stop stepping on people s toes feet brighton  dirty southern bastards,,Hounslow,racism,Hounslow,51.4686132,-0.3613471
Tony Crean,2022-10-14 17:55:52+00:00, china loving   a nasty reference to hunt s wife,,Richmond,racism,Richmond,51.4613531,-0.3032767
Genesiscreatives 🇬🇧🇬🇭🇳🇬,2022-10-14 17:32:49+00:00,men ought to pray     jesus  ,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
Eran Edry 💙,2022-10-14 17:09:09+00:00,jesus fucking hell   saj  phob,,Camden Town,sexual_orientation,Camden Town,51.5423045,-0.1395604
Gemma,2022-10-14 15:30:25+00:00, are men immune to be hit by a flare   nffs give me strength abbie x,,Lambeth,sexism,Lambeth,51.4952111,-0.1163354
Marlene,2022-10-14 14:09:45+00:00, what s bloody right with it  more to point   welcome to the soft uk  let s pat them on the head and sod all the the buggers inconvenienced by their antics ,,Camberwell,racism,Camberwell,51.4745706,-0.0925416
Paula Griffin 🏳️‍⚧️ 💙💖🤍💖💙,2022-10-14 13:20:11+00:00, decent cleavage  always need to be in position to say to a man   look at the face  not the  ,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
Will Jennings,2022-10-14 10:31:25+00:00,absolute cunts   ,,Lambeth,sexism,Lambeth,51.4952111,-0.1163354
SARAH MCCREADIE,2022-10-14 10:14:15+00:00, girls just wanna have fun and win pub quizzes ,,Paddington,sexism,Paddington,51.5154795,-0.175365
Marlene,2022-10-13 21:31:34+00:00, twat   ,,Camberwell,sexism,Camberwell,51.4745706,-0.0925416
effy (happy era),2022-10-13 16:33:09+00:00,  s dyke fucker tuna loo flopped so hard and its not even out yet ended by encanto soundtrack and farts and i,,Hackney,sexual_orientation,Hackney,51.5432402,-0.0493621
Bernie Manning,2022-10-13 15:59:35+00:00,  and useless unless the chinese get involved ,,Bromley,racism,Bromley,51.4028046,0.0148142
Jawnino stan account 4️⃣0️⃣,2022-10-13 09:32:56+00:00, morelife rudeboyy   ,,Camberwell,disability,Camberwell,51.4745706,-0.0925416
don dada ☆,2022-10-12 22:16:46+00:00,low vibrational ass nigga  ,,Barnet,racism,Barnet,51.65309,-0.2002261
farrah jaufuraully,2022-10-12 22:11:47+00:00,         billion     cor   ,,Croydon,disability,Croydon,51.3713049,-0.101957
dallas the blogger,2022-10-12 22:10:33+00:00,men love sports  women love contracting and suffering from urinary tract infections,,Islington,sexism,Islington,51.5384287,-0.0999051
DJ Mcthickum,2022-10-12 21:30:03+00:00,i can t take no man seriously that uses          ,,Romford,sexism,Romford,51.5760462,0.1822646
Η αγγλιδα,2022-10-12 21:16:14+00:00, fucking cunt,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
mufcpinkie,2022-10-12 21:11:29+00:00,     dicks a twat,,Romford,sexism,Romford,51.5760462,0.1822646
Natalie,2022-10-12 19:19:58+00:00, my thoughts exactly  brainwashed idiots,,Islington,disability,Islington,51.5384287,-0.0999051
PObi,2022-10-12 18:24:12+00:00,relaxxxx  chinese man would take you and your grandma s place  it go shock you  ,,Camden Town,racism,Camden Town,51.5423045,-0.1395604
Michael O’Eary 🇮🇹,2022-10-12 16:19:34+00:00,  filthy fucking bitch    ,,Romford,sexism,Romford,51.5760462,0.1822646
peter jones,2022-10-12 15:46:07+00:00, twat,,Poplar,sexism,Poplar,51.5110713,-0.0144629
Gill Cain (she/they),2022-10-12 15:20:21+00:00,  it isn t having more than one wife that is the real problem but how men treat their wives ,,Camden Town,sexism,Camden Town,51.5423045,-0.1395604
Kooky_Loves_Life,2022-10-12 14:01:03+00:00,why are men so easily confused by timings   n n#mantime #womanproblems,,London,sexism,London,51.5073359,-0.12765
dallas the blogger,2022-10-12 13:50:30+00:00,kim jong un serving cunt  ,,Islington,sexism,Islington,51.5384287,-0.0999051
